Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I16_PLUS,cov60-80,PASS,*,QUAL,*,0.579336,0.915152,0.459016,0.709514,3,8,35141832.000000,21471094.000000,0.000000,271,.,.,179.000000,92.000000,,1.94565217391,157,.,.,88.000000,69.000000,,1.27536231884,114,.,.,91.000000,23.000000,,3.95652173913,305,.,.,147.000000,131.000000,,1.12213740458,151,.,.,66.000000,69.000000,,0.95652173913,14,.,.,7.000000,4.000000,,1.75,140,.,.,74.000000,58.000000,,1.27586206897
INDEL,I16_PLUS,cov80-,ALL,*,QUAL,*,0.181818,0.631579,0.795699,0.282353,3,2,23255199.000000,1402877.000000,0.000000,66,.,.,54.000000,12.000000,,4.5,12,.,.,8.000000,4.000000,,2.0,54,.,.,46.000000,8.000000,,5.75,93,.,.,49.000000,31.000000,,1.58064516129,12,.,.,7.000000,4.000000,,1.75,7,.,.,5.000000,1.000000,,5.0,74,.,.,37.000000,26.000000,,1.42307692308
INDEL,I16_PLUS,cov80-,PASS,*,QUAL,*,0.181818,0.631579,0.795699,0.282353,3,2,23255199.000000,1402877.000000,0.000000,66,.,.,54.000000,12.000000,,4.5,12,.,.,8.000000,4.000000,,2.0,54,.,.,46.000000,8.000000,,5.75,93,.,.,49.000000,31.000000,,1.58064516129,12,.,.,7.000000,4.000000,,1.75,7,.,.,5.000000,1.000000,,5.0,74,.,.,37.000000,26.000000,,1.42307692308
INDEL,I1_5,*,ALL,*,QUAL,*,0.951916,0.973598,0.074361,0.962635,3205,6255,3022319832,2596627385.000000,0.000000,387387,.,.,262479.000000,124908.000000,,2.10137861466,368760,.,.,246780.000000,121980.000000,,2.02311854402,18627,.,.,15699.000000,2928.000000,,5.36168032787,406033,.,.,236534.000000,147551.000000,,1.60306605852,365917,.,.,220390.000000,125762.000000,,1.75243714318,9923,.,.,5351.000000,3258.000000,,1.64241866176,30193,.,.,10793.000000,18531.000000,,0.582429442556
INDEL,I1_5,*,PASS,*,QUAL,*,0.951916,0.973598,0.074361,0.962635,3205,6255,3022319832,2596627385.000000,0.000000,387387,.,.,262479.000000,124908.000000,,2.10137861466,368760,.,.,246780.000000,121980.000000,,2.02311854402,18627,.,.,15699.000000,2928.000000,,5.36168032787,406033,.,.,236534.000000,147551.000000,,1.60306605852,365917,.,.,220390.000000,125762.000000,,1.75243714318,9923,.,.,5351.000000,3258.000000,,1.64241866176,30193,.,.,10793.000000,18531.000000,,0.582429442556
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.725161,0.799836,0.552892,0.76067,40,434,3143336105.000000,2596627385.000000,0.000000,2325,.,.,1974.000000,351.000000,,5.62393162393,1686,.,.,1390.000000,296.000000,,4.69594594595,639,.,.,584.000000,55.000000,,10.6181818182,5464,.,.,3049.000000,2293.000000,,1.32969908417,1954,.,.,1572.000000,351.000000,,4.47863247863,489,.,.,304.000000,160.000000,,1.9,3021,.,.,1173.000000,1782.000000,,0.658249158249
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.725161,0.799836,0.552892,0.76067,40,434,3143336105.000000,2596627385.000000,0.000000,2325,.,.,1974.000000,351.000000,,5.62393162393,1686,.,.,1390.000000,296.000000,,4.69594594595,639,.,.,584.000000,55.000000,,10.6181818182,5464,.,.,3049.000000,2293.000000,,1.32969908417,1954,.,.,1572.000000,351.000000,,4.47863247863,489,.,.,304.000000,160.000000,,1.9,3021,.,.,1173.000000,1782.000000,,0.658249158249
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.953285,0.974735,0.0,0.963891,3165,5821,2596627385.000000,2596627385.000000,0.000000,385062,.,.,260505.000000,124557.000000,,2.09145210626,367074,.,.,245390.000000,121684.000000,,2.01661681076,17988,.,.,15115.000000,2873.000000,,5.26105116603,373397,.,.,223865.000000,128509.000000,,1.74201806877,363963,.,.,218818.000000,125411.000000,,1.74480707434,9434,.,.,5047.000000,3098.000000,,1.62911555842,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.953285,0.974735,0.0,0.963891,3165,5821,2596627385.000000,2596627385.000000,0.000000,385062,.,.,260505.000000,124557.000000,,2.09145210626,367074,.,.,245390.000000,121684.000000,,2.01661681076,17988,.,.,15115.000000,2873.000000,,5.26105116603,373397,.,.,223865.000000,128509.000000,,1.74201806877,363963,.,.,218818.000000,125411.000000,,1.74480707434,9434,.,.,5047.000000,3098.000000,,1.62911555842,0,.,.,0.000000,0.000000,,
INDEL,I1_5,cov0-20,ALL,*,QUAL,*,0.423242,0.722222,0.857739,0.533714,96,260,380403144.000000,2588458.000000,0.000000,2091,.,.,1085.000000,1006.000000,,1.07852882704,885,.,.,419.000000,466.000000,,0.899141630901,1206,.,.,666.000000,540.000000,,1.23333333333,9110,.,.,1485.000000,7453.000000,,0.199248624715,936,.,.,401.000000,509.000000,,0.787819253438,360,.,.,155.000000,179.000000,,0.865921787709,7814,.,.,929.000000,6765.000000,,0.137324464154
